"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.640188010E1,-6.963043213E-1,-1.675415039E-2,9.664611816E0,9.689677083E0
8.640422996E1,-7.058868408E-1,-3.349304199E-2,9.650253296E0,9.676093566E0
8.640654929E1,-7.010955811E-1,-3.111267090E-2,9.640686035E0,9.666195231E0
8.640889914E1,-6.915283203E-1,-3.111267090E-2,9.667007446E0,9.691760025E0
8.641121848E1,-7.082824707E-1,-1.675415039E-2,9.652648926E0,9.678614366E0
8.641356834E1,-6.891326904E-1,-2.395629883E-3,9.693328857E0,9.717794706E0
8.641591819E1,-6.891326904E-1,-1.914978027E-2,9.655044556E0,9.679625817E0
8.641823752E1,-6.915283203E-1,-1.196289062E-2,9.698104858E0,9.722735848E0
8.642058738E1,-7.154541016E-1,-1.196289062E-2,9.650253296E0,9.676745649E0
8.642290671E1,-6.963043213E-1,-2.392578125E-2,9.655044556E0,9.680149664E0
8.642525657E1,-6.843414307E-1,0.000000000E0,9.628723145E0,9.653011581E0
8.642760642E1,-6.939239502E-1,-9.567260742E-3,9.655044556E0,9.679953892E0
8.642992576E1,-6.939239502E-1,0.000000000E0,9.664611816E0,9.689491834E0
8.643227561E1,-6.819610596E-1,-7.171630859E-3,9.667007446E0,9.691034789E0
8.643459495E1,-6.747741699E-1,-2.395629883E-3,9.678970337E0,9.702463229E0
8.643694480E1,-7.106628418E-1,-1.914978027E-2,9.638290405E0,9.664473619E0
8.643929465E1,-7.106628418E-1,-2.392578125E-2,9.678970337E0,9.705054400E0
8.644161399E1,-7.082824707E-1,-1.914978027E-2,9.623931885E0,9.649979052E0
8.644396384E1,-6.986999512E-1,-7.171630859E-3,9.688537598E0,9.713701346E0
8.644631370E1,-7.010955811E-1,-1.196289062E-2,9.657424927E0,9.682847429E0
8.644863303E1,-6.795654297E-1,-9.567260742E-3,9.702896118E0,9.726669203E0
8.645098289E1,-6.867370605E-1,-4.791259766E-3,9.655044556E0,9.679437800E0
8.645333274E1,-6.939239502E-1,-2.153015137E-2,9.657424927E0,9.682347350E0
8.645565208E1,-7.010955811E-1,-1.435852051E-2,9.635894775E0,9.661377195E0
8.645800193E1,-7.082824707E-1,-1.435852051E-2,9.628723145E0,9.654749071E0
8.646032126E1,-6.963043213E-1,-4.791259766E-3,9.664611816E0,9.689663783E0
8.646267112E1,-7.058868408E-1,4.791259766E-3,9.640686035E0,9.666495043E0
8.646502097E1,-6.676025391E-1,1.914978027E-2,9.686141968E0,9.709140337E0
8.646734031E1,-6.723785400E-1,1.196289062E-2,9.623931885E0,9.647398662E0
8.646969016E1,-6.819610596E-1,-4.791259766E-3,9.678970337E0,9.702966589E0
8.647204002E1,-7.082824707E-1,-2.392578125E-2,9.619140625E0,9.645211396E0
8.647435935E1,-6.915283203E-1,-4.307556152E-2,9.669403076E0,9.694195313E0
8.647670920E1,-6.795654297E-1,-1.435852051E-2,9.647857666E0,9.671771962E0
8.647902854E1,-6.939239502E-1,-9.567260742E-3,9.664611816E0,9.689496558E0
8.648137839E1,-6.963043213E-1,-1.196289062E-2,9.664611816E0,9.689669983E0
8.648372825E1,-6.867370605E-1,-2.871704102E-2,9.657424927E0,9.681853576E0
8.648604758E1,-6.963043213E-1,-2.632141113E-2,9.662216187E0,9.687308922E0
8.648839744E1,-6.915283203E-1,-4.547119141E-2,9.652648926E0,9.677495044E0
8.649074729E1,-6.843414307E-1,-2.392578125E-2,9.667007446E0,9.691229468E0
8.649306663E1,-6.963043213E-1,-1.914978027E-2,9.623931885E0,9.649107282E0
8.649541648E1,-6.795654297E-1,1.196289062E-2,9.671783447E0,9.695635479E0
8.649776633E1,-6.915283203E-1,2.392578125E-2,9.633499146E0,9.658317123E0
8.650008567E1,-6.747741699E-1,4.791259766E-3,9.667007446E0,9.690530228E0
8.650243552E1,-6.795654297E-1,-1.435852051E-2,9.657424927E0,9.681315590E0
8.650475486E1,-6.939239502E-1,-1.914978027E-2,9.657424927E0,9.682342350E0
8.650710471E1,-6.963043213E-1,-3.111267090E-2,9.659820557E0,9.684933706E0
8.650945456E1,-7.058868408E-1,-1.914978027E-2,9.638290405E0,9.664123596E0
8.651177390E1,-6.843414307E-1,-1.435852051E-2,9.662216187E0,9.686431283E0
8.651412376E1,-6.963043213E-1,-2.392578125E-2,9.667007446E0,9.692081568E0
8.651644309E1,-6.795654297E-1,2.395629883E-3,9.676574707E0,9.700407877E0
8.651879294E1,-7.058868408E-1,-9.567260742E-3,9.655044556E0,9.680818826E0
8.652114280E1,-7.082824707E-1,-2.153015137E-2,9.688537598E0,9.714416523E0
8.652346213E1,-7.106628418E-1,-2.153015137E-2,9.638290405E0,9.664478628E0
8.652581199E1,-6.986999512E-1,-4.067993164E-2,9.655044556E0,9.680378187E0
8.652816184E1,-6.867370605E-1,-2.632141113E-2,9.655044556E0,9.679472402E0
8.653048118E1,-6.915283203E-1,-2.153015137E-2,9.655044556E0,9.679801668E0
8.653289206E1,-6.939239502E-1,-7.171630859E-3,9.671783447E0,9.696647716E0
8.653515037E1,-7.130584717E-1,-2.153015137E-2,9.664611816E0,9.690904885E0
8.653750022E1,-7.034912109E-1,-1.196289062E-2,9.707687378E0,9.733151454E0
8.653985007E1,-7.058868408E-1,-2.871704102E-2,9.645462036E0,9.671299747E0
8.654216941E1,-6.963043213E-1,-3.111267090E-2,9.667007446E0,9.692101974E0
8.654451926E1,-7.154541016E-1,-1.914978027E-2,9.631118774E0,9.657675193E0
8.654686912E1,-6.986999512E-1,-9.567260742E-3,9.686141968E0,9.711313988E0
8.654918845E1,-6.867370605E-1,1.196289062E-2,9.640686035E0,9.665121734E0
8.655153831E1,-6.747741699E-1,2.395629883E-3,9.683746338E0,9.707227671E0
8.655385764E1,-6.843414307E-1,4.791259766E-3,9.647857666E0,9.672099239E0
8.655620750E1,-7.010955811E-1,-2.871704102E-2,9.664611816E0,9.690050632E0
8.655855735E1,-6.891326904E-1,-3.588867188E-2,9.669403076E0,9.693995446E0
8.656087669E1,-7.010955811E-1,-2.871704102E-2,9.643081665E0,9.668577128E0
8.656322654E1,-6.795654297E-1,-2.153015137E-2,9.676574707E0,9.700431474E0
8.656554587E1,-6.963043213E-1,-4.791259766E-3,9.626327515E0,9.651478855E0
8.656789573E1,-6.963043213E-1,-4.791259766E-3,9.695724487E0,9.720696271E0
8.657024558E1,-6.915283203E-1,-2.395629883E-3,9.645462036E0,9.670220010E0
8.657256492E1,-6.915283203E-1,-7.171630859E-3,9.705291748E0,9.729899833E0
8.657491477E1,-6.963043213E-1,-1.435852051E-2,9.652648926E0,9.677741325E0
8.657726462E1,-6.963043213E-1,-1.435852051E-2,9.662216187E0,9.687283805E0
8.657958396E1,-6.843414307E-1,-2.871704102E-2,9.643081665E0,9.667376679E0
8.658193381E1,-6.819610596E-1,-2.153015137E-2,9.657424927E0,9.681497335E0
8.658425315E1,-6.771697998E-1,-7.171630859E-3,9.657424927E0,9.681139736E0
8.658660300E1,-6.867370605E-1,-2.392578125E-2,9.635894775E0,9.660364815E0
8.658895286E1,-6.843414307E-1,-2.395629883E-3,9.690933228E0,9.715066431E0
8.659127219E1,-7.154541016E-1,-1.196289062E-2,9.621536255E0,9.648107461E0
8.659362205E1,-7.034912109E-1,2.395629883E-3,9.671783447E0,9.697334720E0
8.659594138E1,-6.915283203E-1,-2.392578125E-2,9.640686035E0,9.665485559E0
8.659829124E1,-7.034912109E-1,-1.196289062E-2,9.681365967E0,9.706899092E0
8.660064109E1,-7.082824707E-1,-4.791259766E-3,9.664611816E0,9.690531904E0
8.660296042E1,-6.891326904E-1,4.791259766E-3,9.686141968E0,9.710626810E0
8.660531028E1,-6.771697998E-1,-4.791259766E-3,9.678970337E0,9.702631018E0
8.660766013E1,-7.010955811E-1,-2.392578125E-2,9.650253296E0,9.675716828E0
8.660997947E1,-7.058868408E-1,-2.871704102E-2,9.678970337E0,9.704718836E0
8.661232932E1,-7.082824707E-1,-1.914978027E-2,9.650253296E0,9.676229609E0
8.661464866E1,-6.867370605E-1,-1.435852051E-2,9.659820557E0,9.684211230E0
8.661699851E1,-6.891326904E-1,-2.395629883E-3,9.631118774E0,9.655742253E0
8.661934836E1,-6.867370605E-1,2.395629883E-3,9.688537598E0,9.712845840E0
8.662166770E1,-6.843414307E-1,-1.435852051E-2,9.647857666E0,9.672108710E0
8.662401755E1,-6.939239502E-1,-1.435852051E-2,9.698104858E0,9.722909773E0
8.662636741E1,-6.819610596E-1,7.171630859E-3,9.674179077E0,9.698188652E0
8.662868674E1,-6.723785400E-1,-1.435852051E-2,9.659820557E0,9.683203615E0
8.663103660E1,-6.676025391E-1,-1.675415039E-2,9.640686035E0,9.663788133E0
8.663335593E1,-6.795654297E-1,-9.567260742E-3,9.628723145E0,9.652678908E0
8.663570579E1,-6.699829102E-1,9.567260742E-3,9.652648926E0,9.675877217E0
8.663805564E1,-6.747741699E-1,2.395629883E-3,9.638290405E0,9.661882211E0
8.664037498E1,-6.867370605E-1,-4.791259766E-3,9.688537598E0,9.712846726E0
8.664272483E1,-7.058868408E-1,-3.349304199E-2,9.674179077E0,9.699955610E0
8.664507468E1,-6.986999512E-1,-2.871704102E-2,9.700500488E0,9.725673037E0
8.664739402E1,-6.939239502E-1,-2.632141113E-2,9.669403076E0,9.694306531E0
8.664974387E1,-6.843414307E-1,-7.171630859E-3,9.681365967E0,9.705525313E0
8.665206321E1,-6.891326904E-1,-4.791259766E-3,9.686141968E0,9.710626810E0
8.665441306E1,-6.795654297E-1,1.675415039E-2,9.681365967E0,9.705201536E0
8.665676292E1,-6.723785400E-1,-7.171630859E-3,9.674179077E0,9.697519536E0
8.665908225E1,-7.010955811E-1,2.395629883E-3,9.676574707E0,9.701939951E0
8.666143210E1,-7.010955811E-1,-1.435852051E-2,9.700500488E0,9.725813637E0
8.666378196E1,-7.010955811E-1,-2.392578125E-2,9.647857666E0,9.673327504E0
8.666610129E1,-7.034912109E-1,-1.435852051E-2,9.695724487E0,9.721223142E0
8.666845115E1,-7.106628418E-1,-1.914978027E-2,9.667007446E0,9.693113089E0
8.667077048E1,-6.915283203E-1,2.395629883E-3,9.717254639E0,9.741830160E0
8.667312034E1,-6.843414307E-1,0.000000000E0,9.667007446E0,9.691199934E0
8.667547019E1,-6.939239502E-1,-1.196289062E-2,9.695724487E0,9.720532233E0
8.667782004E1,-7.082824707E-1,-1.914978027E-2,9.693328857E0,9.719190044E0
8.668016990E1,-6.986999512E-1,-3.111267090E-2,9.664611816E0,9.689884993E0
8.668251975E1,-6.891326904E-1,-2.153015137E-2,9.669403076E0,9.693952922E0
8.668483909E1,-7.010955811E-1,-1.675415039E-2,9.635894775E0,9.661381052E0
8.668718894E1,-6.819610596E-1,-9.567260742E-3,9.686141968E0,9.710124028E0
8.668950828E1,-6.939239502E-1,-1.914978027E-2,9.655044556E0,9.679968106E0
8.669185813E1,-6.795654297E-1,-2.395629883E-3,9.707687378E0,9.731444350E0
8.669420798E1,-6.963043213E-1,-9.567260742E-3,9.664611816E0,9.689667322E0
8.669652732E1,-6.867370605E-1,-1.914978027E-2,9.702896118E0,9.727187033E0
8.669887717E1,-6.699829102E-1,-2.392578125E-2,9.640686035E0,9.663967962E0
8.670119651E1,-6.915283203E-1,-2.153015137E-2,9.669403076E0,9.694123520E0
8.670354636E1,-6.986999512E-1,-1.196289062E-2,9.655044556E0,9.680300104E0
8.670589622E1,-6.843414307E-1,-1.435852051E-2,9.674179077E0,9.698364304E0
8.670821555E1,-6.747741699E-1,2.395629883E-3,9.674179077E0,9.697683576E0
8.671056541E1,-7.034912109E-1,-1.914978027E-2,9.650253296E0,9.675880077E0
8.671291526E1,-6.795654297E-1,-2.153015137E-2,9.686141968E0,9.709975229E0
8.671523460E1,-7.010955811E-1,-1.435852051E-2,9.635894775E0,9.661377195E0
8.671758445E1,-6.867370605E-1,-1.196289062E-2,9.683746338E0,9.708073652E0
8.671990378E1,-7.106628418E-1,-1.914978027E-2,9.631118774E0,9.657321432E0
8.672225364E1,-6.723785400E-1,1.196289062E-2,9.693328857E0,9.716628034E0
8.672460349E1,-6.963043213E-1,1.196289062E-2,9.628723145E0,9.653874466E0
8.672692283E1,-6.819610596E-1,2.153015137E-2,9.686141968E0,9.710143184E0
8.672927268E1,-6.915283203E-1,-9.567260742E-3,9.662216187E0,9.686935769E0
8.673159202E1,-6.891326904E-1,-3.588867188E-2,9.669403076E0,9.693995446E0
8.673394187E1,-6.867370605E-1,-2.871704102E-2,9.676574707E0,9.700955134E0
8.673629172E1,-6.891326904E-1,-3.111267090E-2,9.662216187E0,9.686810285E0
8.673861106E1,-6.819610596E-1,-3.111267090E-2,9.686141968E0,9.710169159E0
8.674096091E1,-6.891326904E-1,-9.567260742E-3,9.640686035E0,9.665289578E0
8.674331077E1,-6.963043213E-1,-1.435852051E-2,9.700500488E0,9.725469428E0
8.674563010E1,-7.154541016E-1,-4.791259766E-3,9.640686035E0,9.667198392E0
8.674797996E1,-6.915283203E-1,-2.632141113E-2,9.664611816E0,9.689356315E0
8.675029929E1,-6.891326904E-1,-3.111267090E-2,9.611968994E0,9.636691331E0
8.675264914E1,-7.010955811E-1,-1.914978027E-2,9.652648926E0,9.678095526E0
8.675499900E1,-6.915283203E-1,-9.567260742E-3,9.650253296E0,9.675003443E0
8.675731834E1,-6.843414307E-1,1.196289062E-2,9.645462036E0,9.669715828E0
8.675966819E1,-6.580200195E-1,7.171630859E-3,9.655044556E0,9.677444247E0
8.676201804E1,-6.843414307E-1,-4.791259766E-3,9.635894775E0,9.660166369E0
8.676433738E1,-6.939239502E-1,-1.675415039E-2,9.669403076E0,9.694285275E0
8.676668723E1,-6.986999512E-1,-3.828430176E-2,9.614364624E0,9.639795352E0
8.676900657E1,-6.819610596E-1,-1.914978027E-2,9.664611816E0,9.688661371E0
8.677135642E1,-6.891326904E-1,-9.567260742E-3,9.604797363E0,9.629492603E0
8.677370627E1,-6.771697998E-1,4.791259766E-3,9.669403076E0,9.693087111E0
8.677602561E1,-6.843414307E-1,0.000000000E0,9.643081665E0,9.667334027E0
8.677837546E1,-7.106628418E-1,-1.675415039E-2,9.662216187E0,9.688330300E0
8.678072532E1,-7.082824707E-1,-2.632141113E-2,9.662216187E0,9.688177254E0
8.678304465E1,-7.058868408E-1,-1.675415039E-2,9.631118774E0,9.656966697E0
8.678539451E1,-6.819610596E-1,-7.171630859E-3,9.638290405E0,9.662389159E0
8.678771384E1,-6.939239502E-1,0.000000000E0,9.621536255E0,9.646527373E0
8.679006370E1,-6.771697998E-1,2.392578125E-2,9.683746338E0,9.707423681E0
8.679241355E1,-6.843414307E-1,9.567260742E-3,9.638290405E0,9.662559530E0
8.679473289E1,-6.771697998E-1,3.111267090E-2,9.705291748E0,9.728936985E0
8.679708274E1,-7.130584717E-1,-2.395629883E-3,9.633499146E0,9.659853203E0
8.679943259E1,-6.986999512E-1,-1.435852051E-2,9.674179077E0,9.699388053E0
8.680175193E1,-6.891326904E-1,-2.153015137E-2,9.616760254E0,9.641444145E0
8.680410178E1,-7.010955811E-1,-2.153015137E-2,9.657424927E0,9.682863976E0
8.680645164E1,-7.010955811E-1,-9.567260742E-3,9.643081665E0,9.668539215E0
8.680877097E1,-6.986999512E-1,-7.171630859E-3,9.635894775E0,9.661195639E0
8.681112082E1,-6.795654297E-1,1.435852051E-2,9.662216187E0,9.686095032E0
8.681344016E1,-7.034912109E-1,-1.435852051E-2,9.650253296E0,9.675871781E0
8.681579002E1,-7.130584717E-1,-2.871704102E-2,9.681365967E0,9.707632257E0
8.681813987E1,-7.106628418E-1,-3.111267090E-2,9.643081665E0,9.669282997E0
8.682045920E1,-7.034912109E-1,-1.914978027E-2,9.676574707E0,9.702131965E0
8.682280906E1,-7.010955811E-1,-1.435852051E-2,9.657424927E0,9.682850685E0
8.682515891E1,-6.939239502E-1,-9.567260742E-3,9.686141968E0,9.710971537E0
8.682747825E1,-7.034912109E-1,-1.435852051E-2,9.657424927E0,9.683024438E0
8.682982810E1,-6.867370605E-1,-3.349304199E-2,9.662216187E0,9.686648089E0
8.683214744E1,-6.986999512E-1,-3.588867188E-2,9.669403076E0,9.694680266E0
8.683449729E1,-6.891326904E-1,-3.111267090E-2,9.638290405E0,9.662945400E0
8.683684714E1,-6.819610596E-1,-9.567260742E-3,9.655044556E0,9.679103667E0
8.683916648E1,-6.939239502E-1,0.000000000E0,9.631118774E0,9.656085092E0
8.684151633E1,-6.867370605E-1,2.395629883E-3,9.671783447E0,9.696133692E0
8.684386619E1,-6.747741699E-1,-9.567260742E-3,9.662216187E0,9.685754145E0
8.684618552E1,-6.819610596E-1,-4.791259766E-3,9.683746338E0,9.707730784E0
8.684853538E1,-6.867370605E-1,-4.791259766E-3,9.647857666E0,9.672269035E0
8.685088523E1,-6.963043213E-1,-3.111267090E-2,9.664611816E0,9.689712548E0
8.685320456E1,-6.891326904E-1,-2.392578125E-2,9.638290405E0,9.662924932E0
8.685555442E1,-6.986999512E-1,-2.153015137E-2,9.647857666E0,9.673148542E0
8.685787376E1,-6.843414307E-1,7.171630859E-3,9.662216187E0,9.686423296E0
8.686022361E1,-6.723785400E-1,7.171630859E-3,9.633499146E0,9.656937927E0
8.686257346E1,-6.747741699E-1,-9.567260742E-3,9.659820557E0,9.683364338E0
8.686489280E1,-6.867370605E-1,-1.914978027E-2,9.635894775E0,9.660354167E0
8.686724265E1,-6.939239502E-1,-2.871704102E-2,9.686141968E0,9.711009285E0
8.686959250E1,-6.843414307E-1,-1.914978027E-2,9.616760254E0,9.641097847E0
8.687191184E1,-6.819610596E-1,-1.196289062E-2,9.667007446E0,9.691039519E0
8.687426169E1,-6.819610596E-1,-1.435852051E-2,9.640686035E0,9.664786820E0
8.687658103E1,-6.819610596E-1,9.567260742E-3,9.671783447E0,9.695801023E0
8.687893088E1,-6.532440186E-1,9.567260742E-3,9.662216187E0,9.684278028E0
8.688128074E1,-6.819610596E-1,-4.791259766E-3,9.643081665E0,9.667167002E0
8.688360007E1,-6.795654297E-1,0.000000000E0,9.645462036E0,9.669371596E0
8.688594993E1,-6.939239502E-1,-3.588867188E-2,9.619140625E0,9.644204727E0
8.688829978E1,-6.819610596E-1,-1.914978027E-2,9.662216187E0,9.686271689E0
8.689061912E1,-6.915283203E-1,-1.435852051E-2,9.607177734E0,9.632044518E0
8.689296897E1,-6.867370605E-1,7.171630859E-3,9.688537598E0,9.712848192E0
8.689528831E1,-6.508483887E-1,1.435852051E-2,9.628723145E0,9.650705632E0
8.689763816E1,-6.723785400E-1,2.395629883E-3,9.683746338E0,9.707061439E0
8.689998801E1,-6.915283203E-1,-1.675415039E-2,9.631118774E0,9.655927763E0
8.690230735E1,-6.963043213E-1,-1.914978027E-2,9.655044556E0,9.680139038E0
8.690465720E1,-6.843414307E-1,-7.171630859E-3,9.635894775E0,9.660167843E0
8.690700706E1,-6.891326904E-1,-2.153015137E-2,9.662216187E0,9.686784247E0
8.690932639E1,-7.010955811E-1,-1.196289062E-2,9.676574707E0,9.701947031E0
8.691167625E1,-7.034912109E-1,4.791259766E-3,9.640686035E0,9.666320400E0
8.691399558E1,-6.819610596E-1,-2.153015137E-2,9.681365967E0,9.705378994E0
8.691634544E1,-7.058868408E-1,-2.392578125E-2,9.650253296E0,9.676065179E0
8.691869529E1,-6.963043213E-1,-2.632141113E-2,9.693328857E0,9.718341261E0
8.692101462E1,-7.034912109E-1,-2.153015137E-2,9.645462036E0,9.671106520E0
8.692336448E1,-6.986999512E-1,-2.395629883E-3,9.698104858E0,9.723241497E0
8.692571433E1,-6.939239502E-1,1.675415039E-2,9.669403076E0,9.694285275E0
8.692803367E1,-6.795654297E-1,1.914978027E-2,9.698104858E0,9.721903812E0
8.693038352E1,-6.843414307E-1,-1.435852051E-2,9.676574707E0,9.700753962E0
8.693270286E1,-7.154541016E-1,-2.871704102E-2,9.671783447E0,9.698252126E0
8.693505271E1,-6.986999512E-1,-1.675415039E-2,9.681365967E0,9.706560117E0
8.693740256E1,-6.939239502E-1,-3.111267090E-2,9.662216187E0,9.687152321E0
8.693972190E1,-6.747741699E-1,-4.791259766E-3,9.688537598E0,9.712008233E0
8.694207175E1,-7.010955811E-1,9.567260742E-3,9.645462036E0,9.670913320E0
8.694442161E1,-6.819610596E-1,-2.395629883E-3,9.695724487E0,9.719678491E0
8.694674094E1,-6.867370605E-1,4.791259766E-3,9.645462036E0,9.669879453E0
8.694909080E1,-6.915283203E-1,-1.196289062E-2,9.695724487E0,9.720361509E0
8.695141013E1,-6.915283203E-1,-2.632141113E-2,9.659820557E0,9.684577297E0
8.695375998E1,-7.010955811E-1,-4.547119141E-2,9.674179077E0,9.699656873E0
8.695610984E1,-6.747741699E-1,-3.349304199E-2,9.659820557E0,9.683417535E0
8.695842918E1,-6.819610596E-1,-1.675415039E-2,9.645462036E0,9.669554771E0
8.696077903E1,-6.915283203E-1,0.000000000E0,9.688537598E0,9.713185482E0
8.696315940E1,-6.915283203E-1,-2.871704102E-2,9.652648926E0,9.677430825E0
8.696547874E1,-7.034912109E-1,-1.914978027E-2,9.722045898E0,9.747483934E0
8.696782859E1,-6.963043213E-1,-4.307556152E-2,9.652648926E0,9.677826538E0
8.697014792E1,-6.867370605E-1,-2.632141113E-2,9.693328857E0,9.717660467E0
8.697249778E1,-6.891326904E-1,-1.435852051E-2,9.628723145E0,9.653363115E0
8.697484763E1,-6.963043213E-1,-1.435852051E-2,9.678970337E0,9.703994675E0
8.697716697E1,-6.986999512E-1,-1.675415039E-2,9.667007446E0,9.692238920E0
8.697951682E1,-6.915283203E-1,-1.196289062E-2,9.690933228E0,9.715582399E0
8.698183616E1,-6.795654297E-1,-4.791259766E-3,9.674179077E0,9.698019022E0
8.698418601E1,-7.058868408E-1,-1.914978027E-2,9.683746338E0,9.709458589E0
8.698653586E1,-7.154541016E-1,-1.914978027E-2,9.707687378E0,9.734034904E0
8.698885520E1,-7.130584717E-1,-2.871704102E-2,9.690933228E0,9.717173657E0
8.699120505E1,-6.891326904E-1,2.395629883E-3,9.676574707E0,9.701082809E0
8.699355491E1,-6.867370605E-1,-2.395629883E-3,9.652648926E0,9.677047319E0
8.699587424E1,-6.867370605E-1,-2.153015137E-2,9.686141968E0,9.710479780E0
8.699822410E1,-6.915283203E-1,-2.871704102E-2,9.650253296E0,9.675041331E0
8.700054343E1,-6.891326904E-1,-2.392578125E-2,9.695724487E0,9.720213457E0
8.700289329E1,-7.034912109E-1,-1.914978027E-2,9.674179077E0,9.699742647E0
8.700524314E1,-7.010955811E-1,-9.567260742E-3,9.676574707E0,9.701944372E0
8.700756248E1,-6.891326904E-1,-2.153015137E-2,9.671783447E0,9.696327267E0
8.700991233E1,-6.986999512E-1,-2.632141113E-2,9.676574707E0,9.701802539E0
8.701226218E1,-6.699829102E-1,-2.395629883E-3,9.688537598E0,9.711675634E0
8.701458152E1,-6.676025391E-1,-1.675415039E-2,9.674179077E0,9.697201383E0
8.701693137E1,-6.843414307E-1,-7.171630859E-3,9.690933228E0,9.715068782E0
8.701928123E1,-7.154541016E-1,-1.675415039E-2,9.664611816E0,9.691072017E0
8.702160056E1,-7.034912109E-1,-7.171630859E-3,9.676574707E0,9.702115717E0
8.702395042E1,-7.010955811E-1,-1.196289062E-2,9.647857666E0,9.673305312E0
8.702626975E1,-6.939239502E-1,-1.435852051E-2,9.671783447E0,9.696655695E0
8.702861960E1,-6.963043213E-1,-1.435852051E-2,9.681365967E0,9.706384129E0
8.703096946E1,-6.867370605E-1,4.791259766E-3,9.688537598E0,9.712846726E0
8.703328879E1,-6.699829102E-1,7.171630859E-3,9.671783447E0,9.694963826E0
8.703563865E1,-6.891326904E-1,4.791259766E-3,9.662216187E0,9.686761505E0
8.703798850E1,-6.939239502E-1,-2.392578125E-2,9.693328857E0,9.718164808E0
8.704030784E1,-6.986999512E-1,-2.632141113E-2,9.635894775E0,9.661228833E0
8.704265769E1,-6.939239502E-1,-7.171630859E-3,9.669403076E0,9.694273450E0
8.704497703E1,-6.891326904E-1,0.000000000E0,9.650253296E0,9.674827778E0
8.704732688E1,-6.699829102E-1,-2.395629883E-3,9.674179077E0,9.697351373E0
8.704967673E1,-6.867370605E-1,-1.196289062E-2,9.652648926E0,9.677054417E0
8.705199607E1,-7.058868408E-1,-2.392578125E-2,9.676574707E0,9.702316565E0
8.705434592E1,-6.963043213E-1,-4.067993164E-2,9.667007446E0,9.692137408E0
8.705669578E1,-6.963043213E-1,-1.914978027E-2,9.664611816E0,9.689681521E0
8.705901511E1,-6.939239502E-1,-4.791259766E-3,9.647857666E0,9.672781965E0
8.706136497E1,-6.915283203E-1,-3.111267090E-2,9.657424927E0,9.682202003E0
8.706371482E1,-6.795654297E-1,-9.567260742E-3,9.683746338E0,9.707566319E0
8.706603416E1,-6.915283203E-1,2.395629883E-3,9.628723145E0,9.653524048E0
8.706838401E1,-6.867370605E-1,0.000000000E0,9.688537598E0,9.712845545E0
8.707070335E1,-6.843414307E-1,-2.392578125E-2,9.640686035E0,9.664974023E0
8.707305320E1,-6.747741699E-1,-3.349304199E-2,9.678970337E0,9.702520742E0
8.707540305E1,-6.843414307E-1,-3.349304199E-2,9.626327515E0,9.650680100E0
8.707772239E1,-6.843414307E-1,-1.914978027E-2,9.669403076E0,9.693608500E0
8.708007224E1,-6.747741699E-1,1.196289062E-2,9.623931885E0,9.647565922E0
8.708242210E1,-6.867370605E-1,0.000000000E0,9.647857666E0,9.672267849E0
8.708474143E1,-6.843414307E-1,2.395629883E-3,9.635894775E0,9.660165478E0
8.708709128E1,-7.010955811E-1,-2.632141113E-2,9.647857666E0,9.673333726E0
8.708941062E1,-6.867370605E-1,-2.871704102E-2,9.664611816E0,9.689022346E0
8.709176047E1,-7.010955811E-1,-1.675415039E-2,9.633499146E0,9.658991744E0
8.709411033E1,-6.963043213E-1,-1.196289062E-2,9.669403076E0,9.694448858E0
8.709642966E1,-7.034912109E-1,-1.435852051E-2,9.633499146E0,9.659162067E0
8.709877952E1,-6.867370605E-1,0.000000000E0,9.683746338E0,9.708066282E0
8.710112937E1,-6.843414307E-1,9.567260742E-3,9.631118774E0,9.655405925E0
8.710344871E1,-6.795654297E-1,0.000000000E0,9.676574707E0,9.700407581E0
8.710579856E1,-6.939239502E-1,-1.435852051E-2,9.643081665E0,9.668027752E0
8.710814841E1,-6.963043213E-1,-1.435852051E-2,9.650253296E0,9.675351908E0
8.711046775E1,-6.819610596E-1,-1.675415039E-2,9.664611816E0,9.688656932E0
8.711281760E1,-6.891326904E-1,0.000000000E0,9.640686035E0,9.665284843E0
8.711513694E1,-6.867370605E-1,-1.914978027E-2,9.671783447E0,9.696152307E0
8.711748679E1,-6.963043213E-1,-3.111267090E-2,9.635894775E0,9.661070118E0
8.711983664E1,-6.986999512E-1,-1.196289062E-2,9.693328857E0,9.718484916E0
8.712215598E1,-6.891326904E-1,4.791259766E-3,9.621536255E0,9.646185087E0
8.712450584E1,-6.795654297E-1,-2.395629883E-3,9.676574707E0,9.700407877E0
8.712685569E1,-6.891326904E-1,-2.395629883E-3,9.626327515E0,9.650963217E0
8.712917502E1,-7.010955811E-1,-1.196289062E-2,9.647857666E0,9.673305312E0
8.713152488E1,-6.891326904E-1,-1.196289062E-2,9.614364624E0,9.639038028E0
8.713384421E1,-6.915283203E-1,-1.435852051E-2,9.650253296E0,9.675009367E0
8.713619407E1,-6.915283203E-1,-4.791259766E-3,9.659820557E0,9.684542713E0
8.713860496E1,-7.010955811E-1,-2.392578125E-2,9.621536255E0,9.647075586E0
8.714086326E1,-6.891326904E-1,-4.791259766E-3,9.659820557E0,9.684371947E0
8.714321311E1,-6.915283203E-1,-1.675415039E-2,9.633499146E0,9.658302020E0
